id,level,dom_fr,ch,ch_fr,les,les_fr,notion_ar,comp,extype,diff,ambig,score,steps,nnot,nsub,nprop,statut,dup,src,src_type,src_num,nchars,why,body
7M-CH01-L03-EX018,7e,Nombres,CH01,Arithmétique et dénombrement,L03,Nombres premiers et décomposition,الأعداد الأوّلية والتفكيك,"Utiliser un algorithme, un procédé ou une technique de calcul",Démonstration,MOYEN,False,3,5,1,5,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Controle-N-4-Math-7eme-2010-2011-Mr-Barkallah-Lotfi.pdf,CONTROLE,1,279,une seule notion principale mobilisée; enchaînement long (5 sous-questions); exige une justification (justifier),": (10 نقاط) نعتبر العددين 71 =» و 56 b = 49 21 c = 75 1) فكك الي جداء عوامل اوليه الاعداد 75 ، 21 ، 49 ، 56 ، 72 ، 81 2) اختزل b ، a و ، الي اقصي حد 3) اذكر الاعداد العشريه من بين b ، a و ، معللا جوابك 4) اكتب الاعداد العشريه علي شكل (""10) 5) اكتب الاعداد الكسريه العشريه بالفاصل"
7M-CH01-L03-EX019,7e,Nombres,CH01,Arithmétique et dénombrement,L03,Nombres premiers et décomposition,الأعداد الأوّلية والتفكيك,"Utiliser un algorithme, un procédé ou une technique de calcul",Démonstration,DIFFICILE,False,4,5,1,5,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Controle-N-4-Math-7eme-2012-2013-Mr-ZOUARI-SAMI.pdf,CONTROLE,1,1140,une seule notion principale mobilisée; enchaînement long (5 sous-questions); raisonnement développé : prouver + deduire + justifier,": 1) فكك الي جذاء عوامل اوليه كلا من العددين : 120 و 256 . 2) جد : ق . م . ا ( 256 , 120 ) 6 ق . م . ا ( 256 , 120 ) = di20 m d256 = d استنتج : di2o m d256 3) جد : م . م . ا ( 256 , 120 ) ٠.= م . م . ا ( 256 , 120 ) ...= m120 m m256 = m 25,06 m,20 m m256 استنتج : } = التمرين للذاني: 1) رتب الاعداد العشريه التاليه ترتيبا تصاعديا : 13,64 ** 52,11 ** 25,3 ** 13,2 ** 13,75 ** 2) احسب العبارات التاليه : a =3,04 + 285 + 11,96 = b=13,74x 9,4 + 13,74x 0,6 =. .= 6 c = 5,7 - 5,7x 0,1 = 13,7 - x = 2,77 3) جد العدد العشري في كل حاله من الحالات التاليه : 5,7 =13,4+* tunisie collegttens التمرين للاالث: مثلث قايم في b h 8 1) عين النقطه c حيث h منتصف [ac] . ا) اتمم الجمله : المستقيم (bh) هو لقطعه المستقيم [ac] . ب) ابن المستقيم 4 الموسط العمودي ل [4 . [ab يقطع (bh) في النقطه 0 . ماذا تمثل النقطه 0 بالنسبه للمثلث abc ؟ علل جوابك. النقطه • هي بالمثلث abc . لان : ج) لتكن ل منتصف bcj] • بين ان : (bc) 1 (oj). 2) ابن [ck] الارتفاع الصادر من c للمثلث abc . ( ) يقطع (b) في النقطه 1. ماذا تمثل النقطه 1 بالنسبه للمثلث ab النقطه / هي . abc للمثلث لان: . (a[) 1 (bc) : بين ان (3 tunisie collegtiens microsoft editeur d'équations 3.0 tunisie collegttens"
7M-CH01-L03-EX020,7e,Nombres,CH01,Arithmétique et dénombrement,L03,Nombres premiers et décomposition,الأعداد الأوّلية والتفكيك,"Utiliser un algorithme, un procédé ou une technique de calcul",Démonstration,MOYEN,False,3,3,1,3,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Controle-N-4-Math-7eme-2013-2014-Mr-Achouri-Mohsen-.pdf,CONTROLE,3,175,une seule notion principale mobilisée; plusieurs étapes (3 sous-questions); raisonnement développé : prouver + deduire,: u ) 4 نقاط ( 1. فكك الي جذاء عوامل اوليه العددين 84 و198 . 2. استنتج تفكيكا الي جذاء عوامل اوليه للعددين84 21 × و1980000 . 3. بين ان21 84 × هو مربع لعدد صحيح طبيعي تحدده . u
7M-CH01-L03-EX021,7e,Nombres,CH01,Arithmétique et dénombrement,L03,Nombres premiers et décomposition,الأعداد الأوّلية والتفكيك,"Utiliser un algorithme, un procédé ou une technique de calcul",Application directe,BASIQUE,False,0,1,1,1,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Controle-N-4-Math-7eme-2013-2014-Mr-MEJRI-ZIED-1.pdf,CONTROLE,2,74,une seule notion principale mobilisée; procédure courte (1 sous-question(s)),"(8 نقاط ) فكك الي جذاء عوامل اوليه الاعداد التاليه 116 , 154 و 280 154 116"
7M-CH01-L03-EX022,7e,Nombres,CH01,Arithmétique et dénombrement,L03,Nombres premiers et décomposition,الأعداد الأوّلية والتفكيك,"Utiliser un algorithme, un procédé ou une technique de calcul",Application directe,BASIQUE,False,0,1,1,1,1,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Controle-N-4-Math-7eme-2013-2014-Mr-MEJRI-ZIED-2.pdf,CONTROLE,2,216,une seule notion principale mobilisée; une propriété explicitement invoquée; procédure courte (1 sous-question(s)),"فكك الي جذاء عوامل اوليه اال عداد الااليه 525 , 36 و011  525 36 011 = 525 = 36 = 011 باستعمال جدول بيتاغور جد 36 d  { } = 36 d x احسب :  = ق.م.ا (525 , 36 .. ) = ق.م.ا (011 , 525 ) = ( ا .م.ق011 , 36 ) ) نق اط4( :"
7M-CH01-L03-EX023,7e,Nombres,CH01,Arithmétique et dénombrement,L03,Nombres premiers et décomposition,الأعداد الأوّلية والتفكيك,"Utiliser un algorithme, un procédé ou une technique de calcul",Application directe,BASIQUE,False,0,2,1,2,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Controle-N-4-Math-7eme-2015-2016-Mr-ZOUARI-SAMI.pdf,CONTROLE,3,135,une seule notion principale mobilisée; procédure courte (2 sous-question(s)),": 252 الي جذاء عوامل اوليه : 1) فكك كلا من العددين 540 .. (540 , 252) § (540 , 252) . .fi : 2) » - » . 540 c ifl ii (3 252 f& abc «et ل"
7M-CH01-L03-EX024,7e,Nombres,CH01,Arithmétique et dénombrement,L03,Nombres premiers et décomposition,الأعداد الأوّلية والتفكيك,"Utiliser un algorithme, un procédé ou une technique de calcul",Raisonnement,MOYEN,False,2,4,1,4,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Controle-N-5-Math-DEVOIR-7eme-2024-2025-Mr-GHARBI-RIDHA-stamped.pdf,CONTROLE,2,143,une seule notion principale mobilisée; plusieurs étapes (4 sous-questions); exige une justification (prouver),: ( 4 ن) لتكن العباره 1) بين ان e = 6a +12 2) احسب e في حاله a =1 ll tunisle college 3) جد a اذا علمت ان e = 48 4) فكك العباره e الي جذاء عوامل
7M-CH01-L03-EX025,7e,Nombres,CH01,Arithmétique et dénombrement,L03,Nombres premiers et décomposition,الأعداد الأوّلية والتفكيك,"Utiliser un algorithme, un procédé ou une technique de calcul",Raisonnement,MOYEN,False,2,4,1,4,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Controle-N-5-Math-DEVOIR-7eme-2025-2026-Mr-GHARBI-RIDHA-stamped.pdf,CONTROLE,2,195,une seule notion principale mobilisée; plusieurs étapes (4 sous-questions); exige une justification (prouver),: (4 ن) لتكن العباره 1) بين ان p = 2a +8 المستوي / 7 اساسي 3+4 المده/ 45 دقيقه 20 ب) خطا ب) خطا ب) خطا 7(a+1) (ج ج) 3 2) جد a اذا علمت ان p = 10 3) فكك العباره p الي جذاء عوامل la tunisie college
7M-CH01-L03-EX026,7e,Nombres,CH01,Arithmétique et dénombrement,L03,Nombres premiers et décomposition,الأعداد الأوّلية والتفكيك,"Utiliser un algorithme, un procédé ou une technique de calcul",Démonstration,DIFFICILE,False,6,7,2,7,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Synthese-N-1-1er-Semestre-Math-7eme-2017-2018-Mr-Baccar-Achraf.pdf,SYNTHESE,2,801,deux notions combinées; enchaînement long (7 sous-questions); raisonnement développé : prouver + deduire + justifier; résultats intermédiaires réutilisés (stratégie à construire),") : 10 ( ن i. نعتبر العدد4 * 17 1( عوض الرمز "" * "" بالرقم المناسب لتتحصل علي عدد يقبل القسمه علي9 . . علل اجابتك 2( بين ان العدد1764 يقبل القسمه علي4 . 3( ماهو باقي قسمه العدد1764 علي25 . ؟ علل جوابك 20 - 03 - 2018 2 4( فكك العدد1764 الي جذاء عوامل اوليه ثم استنتج انه مربع كامل و احسب √1764 . 1764 ii . فكك العدد1029 . الي جذاء عوامل اوليه 1029 1( جد اجملموعهdd1029 . dr1029 r ={ } 2( ) احسب ق.م.ا1029 , 1764 ( 3( تنتج اجملموعهdd1029 ∩d1764 . 20 - 03 - 2018 3 ) الهندسه5 : ( ن نعتبر الرسم الموالي حيثbbbb= 6 وbac ෢= 80° وaaaaaa ෣= 60° و الرباعيeacb شبه منحرف قايم فيe وb . 1( ابن-اδ الموسط العمودي للقطعه [aaaa] . ابن-بdd مناظرهb بالنسبه الي المستقيم δ . احسب-ج aaaaaa ෣ معللا جوابك . د – اوجد البعد ad . معللا جوابك بين ان- هaaaaaa ෣= 40° . 2( ابن-اf مناظرهe بالنسبه اليδ . بين ان-ب (cccc) ⊥(dddd) ."
7M-CH01-L03-EX027,7e,Nombres,CH01,Arithmétique et dénombrement,L03,Nombres premiers et décomposition,الأعداد الأوّلية والتفكيك,"Utiliser un algorithme, un procédé ou une technique de calcul",Application directe,BASIQUE,False,0,1,1,0,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Synthese-N-1-College-pilote-Math-7eme-2015-2016-Mme-Tekeri-Zeineb.pdf,SYNTHESE,2,166,une seule notion principale mobilisée; procédure courte (0 sous-question(s)),(ان) فكك الي جذاء عوامل اوليه الاعداد التاليه ;4 = 400 b = 25x12x27 ;c = 53 x82 +53 * 62 اوجد مجموعه قواسم d400 400 :باستعمال جدول بيتا غور 2018 * tunisie college.net
7M-CH01-L03-EX028,7e,Nombres,CH01,Arithmétique et dénombrement,L03,Nombres premiers et décomposition,الأعداد الأوّلية والتفكيك,"Utiliser un algorithme, un procédé ou une technique de calcul",Application directe,BASIQUE,False,0,1,1,1,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Synthese-N-1-College-pilote-Math-7eme-2016-2017-Mme-Tekeri-Zeineb.pdf,SYNTHESE,6,213,une seule notion principale mobilisée; procédure courte (1 sous-question(s)),) 2ن) اختصر كتابه الاعداد التاليه ان امكن ذلك ثم فككها الي جذاء عوامل اوليه -4x /5° -52} e=1123 x1254 ; c=(2217+213) - (2217+113) 2) اوجد مجموعه قواسم d400 400 :باستعمال جدول بيتا غور 2018 * tunisie college.net 16
7M-CH01-L03-EX029,7e,Nombres,CH01,Arithmétique et dénombrement,L03,Nombres premiers et décomposition,الأعداد الأوّلية والتفكيك,"Utiliser un algorithme, un procédé ou une technique de calcul",Application indirecte,MOYEN,True,2,5,1,5,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Synthese-N-1-Math-7eme-2014-2015-Mr-Moussa-Riadh.pdf,SYNTHESE,3,342,une seule notion principale mobilisée; enchaînement long (5 sous-questions),": ( 4 نقاط ) 1) فكك العددين : 120 و 128 الي جذاء عوامل اوليه: 2) احسب: 120 | 128 3) احسب . = ق.م.ا. ( 120 , 128) = م.م. ا. ( 120 , 128) = ق.م. ا. ( 7,11) و 4) فكك العدد: x = 125000 x 54 الي جذاء عوامل اوليه. =120 =128 - = م.م.ا. ( 7,11). 5) احسب: :. - = ق.م.ا.(x, 1024) و x = 125000 x 54 = - = م.م.ا.( x , 1024). سو الرسم: tunisiecolleg ne* ل"
7M-CH01-L03-EX030,7e,Nombres,CH01,Arithmétique et dénombrement,L03,Nombres premiers et décomposition,الأعداد الأوّلية والتفكيك,"Utiliser un algorithme, un procédé ou une technique de calcul",Démonstration,DIFFICILE,False,4,5,1,5,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Synthese-N-1-Math-7eme-2017-2018-Mr-Imed-Naceur.pdf,SYNTHESE,2,298,une seule notion principale mobilisée; enchaînement long (5 sous-questions); raisonnement développé : prouver + deduire,: u ) 7 نقاط ( 1 ( فكك الي جذاء عوامل اوليه الاعداد التاليه 200 و225 و4 225 . 2 ( استنتج200 d ثم ق م ا ) 200 و225 ( ثم200 225 d d  3 ( بين ان22500 مربعا كاملا 1 4 ( احسب الق م ا ) 5 4 2 3 5 7 × × و3 2 2 5 7 × × ( 5 ( احسب الاعداد التاليه بايسر طريقه 3 3 5 3 3 × − = ( ) ( ) 540 37 540 27 × − × = u
7M-CH01-L03-EX031,7e,Nombres,CH01,Arithmétique et dénombrement,L03,Nombres premiers et décomposition,الأعداد الأوّلية والتفكيك,"Utiliser un algorithme, un procédé ou une technique de calcul",Raisonnement,MOYEN,False,2,3,1,3,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Synthese-N-1-Math-7eme-2017-2018-Mr-Mathlouthi-Lotfi.pdf,SYNTHESE,2,369,une seule notion principale mobilisée; plusieurs étapes (3 sous-questions); exige une justification (deduire),: ) 6 ( نقاط 1 ( افكك الي جذاء عوامل اوليه كلا من54 و200 200 54 = 200 = 54 2( استنتج تفكيكا الي جذاء عوامل اوليه للعدد : =54 x 200 = و العدد542 200 مجموعه قواسمd200 ثم54 مجموعه قواسمd54 ( جد3 3 = ( اوجدd200 ∩d54 .استنتج =ق.م ) ٲ54 ; 200 ( .احسب =م.م ) ٲ54 ; 200 ( المدرسه الاعداديه ابن خلدون فرض تاليفي عدد1 اقسام 7 اساسي ببوهلال في ال رياضيات التاريخ : 23 / 01 / 2018
7M-CH01-L03-EX032,7e,Nombres,CH01,Arithmétique et dénombrement,L03,Nombres premiers et décomposition,الأعداد الأوّلية والتفكيك,"Utiliser un algorithme, un procédé ou une technique de calcul",Raisonnement,MOYEN,False,3,5,1,5,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Synthese-N-1-Math-7eme-2017-2018-Mr-ZOUARI-SAMI.pdf,SYNTHESE,2,305,une seule notion principale mobilisée; enchaînement long (5 sous-questions); exige une justification (deduire),"1 ( فكك كلا من العددين36 و100 ال ي جذاء عوامل اوليه . 2 ( استنتج تفكيكا لكل من 2 a = 100×3 و 10 5 b = 36 ×100 . الي جذاء عوامل اوليه 3 ( احسب : ق . م . ا ) 36 , 100 ( & م . م . ا ) 36 , 100 ( . 4 ( : استنتج 36 100 m ∩ m . 7 5 ( فكك العدد a× b : الي جذاء عوامل اوليه واستنتج قيس طول ضلع مربع مساحته a×b . :"
7M-CH01-L03-EX033,7e,Nombres,CH01,Arithmétique et dénombrement,L03,Nombres premiers et décomposition,الأعداد الأوّلية والتفكيك,"Utiliser un algorithme, un procédé ou une technique de calcul",Démonstration,MOYEN,False,2,2,1,2,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Synthese-N-2-1er-Semestre-Math-7eme-2018-2019-Mme-Allani.pdf,SYNTHESE,5,217,une seule notion principale mobilisée; procédure courte (2 sous-question(s)); raisonnement développé : prouver + justifier,") 2 نقاط)_1) فكك الي جذاء عوامل اوليه كلا من 560 و420 و 441 2) احسب الق م ا (420 , 560) = حدد الكتابه المختزله الي اقصي حد للعدد الكسري .. هل العدد الكسري عشري علل ذلك ... 3) اثبت ان العدد 441 هو مربع لعدد تحدده ... ل"
7M-CH01-L03-EX034,7e,Nombres,CH01,Arithmétique et dénombrement,L03,Nombres premiers et décomposition,الأعداد الأوّلية والتفكيك,"Utiliser un algorithme, un procédé ou une technique de calcul",Raisonnement,DIFFICILE,False,4,6,1,6,1,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Synthese-N-2-Math-7eme-2011-2012-Mr-Mouajria-Hattab.pdf,SYNTHESE,3,455,une seule notion principale mobilisée; une propriété explicitement invoquée; enchaînement long (6 sous-questions); exige une justification (deduire); construction puis démonstration sur la figure obtenue,: ) 5 ( نقاط اكتب العدد 8100 في صيغه مرب للع عدد 90 1( كفك العدد 90 الي جذاء عوامل اوليه 2( 90 . استنتج تفكيكا الي جذاء عوامل اوليه للعدد 8100 . 3( 48 30 1 التمرين ال ) : بع ار 6 ( نقاط 1 ((ا ابن امثلثabc متقايس الاضلاع حيث 6= ab . (ب حدد  مركز الدايره  المحيطه بالمثلث ثم ارسم .ا ه 2 (ا( ابن النقطه d مناظرهa بالنسبه الي المستقيم )bc ( . (ب ماهو قيس الزاويه bdc عل ؟ ل اجابتك . (ج بe ان الرباعي abdc eمع . الرسم )اترك اثار البركار عند البناء( عمل م قوف
7M-CH01-L03-EX035,7e,Nombres,CH01,Arithmétique et dénombrement,L03,Nombres premiers et décomposition,الأعداد الأوّلية والتفكيك,"Utiliser un algorithme, un procédé ou une technique de calcul",Raisonnement,BASIQUE,False,1,2,1,2,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,7eme/mathematiques/devoirs/Devoir-de-Synthese-N-2-Math-7eme-2013-2014-Mme-Allani-.pdf,SYNTHESE,24,101,une seule notion principale mobilisée; procédure courte (2 sous-question(s)); exige une justification (prouver),نقاط( (1 فكك الي جذاء عوامل اواليه كلا من 4900 ; 180 ; 2 180 (2 اثبت انا العدد4900 هو مربع لعدد تحدده
